user_id,username,chapter_name,video_count
2319178,OlgaSilverton,Introduction: New Historical Sources for a Digital Age,2
2319461,Holmdel,Black Ships & Samurai 1: Historical Background,14
2319461,Holmdel,Introduction: New Historical Sources for a Digital Age,11
2319461,Holmdel,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
2319461,Holmdel,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
2319461,Holmdel,Conclusion,6
2319461,Holmdel,Black Ships & Samurai 2: The Perry Encounter,25
2319461,Holmdel,Transition: After Perry,10
2319461,Holmdel,Transition: From Hibiya to Shiseido,14
2322457,BuckLee,Black Ships & Samurai 1: Historical Background,4
2322457,BuckLee,Introduction: New Historical Sources for a Digital Age,12
2322457,BuckLee,Transition: After Perry,1
2333014,jordimalu,Introduction: New Historical Sources for a Digital Age,5
2334100,ALHAS,Black Ships & Samurai 1: Historical Background,5
2334100,ALHAS,Introduction: New Historical Sources for a Digital Age,8
2367409,RHDKobe,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",3
2367409,RHDKobe,Black Ships & Samurai 1: Historical Background,2
2375883,Volterra,Introduction: New Historical Sources for a Digital Age,1
2378900,manojsinghdalla1,Black Ships & Samurai 1: Historical Background,6
2378900,manojsinghdalla1,Introduction: New Historical Sources for a Digital Age,12
2379754,PJW77,Introduction: New Historical Sources for a Digital Age,2
2386818,Charlie89,Black Ships & Samurai 1: Historical Background,1
2386818,Charlie89,Introduction: New Historical Sources for a Digital Age,12
2388399,Bettyann,Black Ships & Samurai 2: The Perry Encounter,24
2388399,Bettyann,Conclusion,6
2388399,Bettyann,Introduction: New Historical Sources for a Digital Age,11
2388399,Bettyann,Modernity in Interwar Japan: Shiseido & Consumer Culture,26
2388399,Bettyann,Black Ships & Samurai 1: Historical Background,15
2388399,Bettyann,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
2388399,Bettyann,Transition: After Perry,13
2388399,Bettyann,Transition: From Hibiya to Shiseido,14
2413278,Lindakenny,Introduction: New Historical Sources for a Digital Age,3
2430091,aminamou,Introduction: New Historical Sources for a Digital Age,7
2431230,NicolasPortalier,Introduction: New Historical Sources for a Digital Age,4
2431230,NicolasPortalier,Black Ships & Samurai 1: Historical Background,3
2433895,jeromefortier,Introduction: New Historical Sources for a Digital Age,4
2441226,KapoF,Introduction: New Historical Sources for a Digital Age,13
2441226,KapoF,Black Ships & Samurai 1: Historical Background,5
2444882,adabit,Black Ships & Samurai 1: Historical Background,1
2444882,adabit,Introduction: New Historical Sources for a Digital Age,1
2448240,student561,Introduction: New Historical Sources for a Digital Age,4
2448389,assimito,Introduction: New Historical Sources for a Digital Age,8
2454244,NouraT,Introduction: New Historical Sources for a Digital Age,4
2512647,MarkBalcom,Introduction: New Historical Sources for a Digital Age,2
2512647,MarkBalcom,Black Ships & Samurai 1: Historical Background,4
2517311,Leeloo,Black Ships & Samurai 2: The Perry Encounter,1
2517311,Leeloo,Transition: After Perry,4
2518980,enewer,Black Ships & Samurai 1: Historical Background,4
2518980,enewer,Introduction: New Historical Sources for a Digital Age,1
2525796,DesireeB,Introduction: New Historical Sources for a Digital Age,1
2552924,GerardCornu,Introduction: New Historical Sources for a Digital Age,6
2558320,Taniavardi,Black Ships & Samurai 1: Historical Background,2
2558320,Taniavardi,Introduction: New Historical Sources for a Digital Age,1
2559317,PierpaoloLimone,Introduction: New Historical Sources for a Digital Age,10
2566526,JTM0,Introduction: New Historical Sources for a Digital Age,8
2588681,tslever,Introduction: New Historical Sources for a Digital Age,2
2593427,LordMackerel,Introduction: New Historical Sources for a Digital Age,2
2620018,mundoamordidas,Introduction: New Historical Sources for a Digital Age,1
2630257,TakahiroYamanaka,Black Ships & Samurai 1: Historical Background,1
2634771,Revalia,Introduction: New Historical Sources for a Digital Age,4
2655409,KevChan,Black Ships & Samurai 1: Historical Background,14
2655409,KevChan,Black Ships & Samurai 2: The Perry Encounter,16
2655409,KevChan,Introduction: New Historical Sources for a Digital Age,12
2672660,SifisP,Introduction: New Historical Sources for a Digital Age,11
2678607,elanahman,Introduction: New Historical Sources for a Digital Age,2
2678607,elanahman,Black Ships & Samurai 2: The Perry Encounter,11
2678607,elanahman,Transition: From Hibiya to Shiseido,14
2678607,elanahman,Transition: After Perry,5
2678607,elanahman,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
2678607,elanahman,Black Ships & Samurai 1: Historical Background,13
2678607,elanahman,Conclusion,3
2678607,elanahman,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
2684883,SulemanMir,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",14
2684883,SulemanMir,Conclusion,5
2684883,SulemanMir,Transition: After Perry,13
2684883,SulemanMir,Modernity in Interwar Japan: Shiseido & Consumer Culture,20
2684883,SulemanMir,Black Ships & Samurai 2: The Perry Encounter,24
2684883,SulemanMir,Black Ships & Samurai 1: Historical Background,14
2684883,SulemanMir,Introduction: New Historical Sources for a Digital Age,11
2684883,SulemanMir,Transition: From Hibiya to Shiseido,14
2695976,JesusRomero,Introduction: New Historical Sources for a Digital Age,1
2697463,mnaguilar,Black Ships & Samurai 1: Historical Background,3
2697463,mnaguilar,Introduction: New Historical Sources for a Digital Age,9
2698638,wenph100,Introduction: New Historical Sources for a Digital Age,2
2698638,wenph100,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",5
2704513,UlaSko,Introduction: New Historical Sources for a Digital Age,11
2714992,BruceLevine,Introduction: New Historical Sources for a Digital Age,8
2732196,tobinz,Introduction: New Historical Sources for a Digital Age,6
2733035,MariePeronnau,Black Ships & Samurai 2: The Perry Encounter,3
2745201,parap,Introduction: New Historical Sources for a Digital Age,11
2765245,TamerSeleem,Introduction: New Historical Sources for a Digital Age,16
2785599,Luciano_Freitas,Introduction: New Historical Sources for a Digital Age,6
2802800,sunwalker,Introduction: New Historical Sources for a Digital Age,4
2802800,sunwalker,Black Ships & Samurai 1: Historical Background,2
2810459,Bill007Li,Black Ships & Samurai 1: Historical Background,8
2810459,Bill007Li,Introduction: New Historical Sources for a Digital Age,6
2832862,TelG,Conclusion,6
2832862,TelG,Black Ships & Samurai 1: Historical Background,14
2832862,TelG,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
2832862,TelG,Transition: From Hibiya to Shiseido,14
2832862,TelG,Transition: After Perry,13
2832862,TelG,Black Ships & Samurai 2: The Perry Encounter,24
2832862,TelG,Introduction: New Historical Sources for a Digital Age,12
2832862,TelG,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
2840143,efourlon,Introduction: New Historical Sources for a Digital Age,5
2857882,mustafamfz,Black Ships & Samurai 1: Historical Background,1
2869926,eddiewom,Introduction: New Historical Sources for a Digital Age,2
2880108,tderess,Introduction: New Historical Sources for a Digital Age,4
2880108,tderess,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",3
2880108,tderess,Conclusion,3
2880108,tderess,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
2880108,tderess,Black Ships & Samurai 2: The Perry Encounter,1
2883200,yayoia,Introduction: New Historical Sources for a Digital Age,23
2886709,Tzili,Transition: After Perry,13
2886709,Tzili,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
2886709,Tzili,Conclusion,6
2886709,Tzili,Black Ships & Samurai 1: Historical Background,15
2886709,Tzili,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
2886709,Tzili,Transition: From Hibiya to Shiseido,14
2886709,Tzili,Introduction: New Historical Sources for a Digital Age,13
2886709,Tzili,Black Ships & Samurai 2: The Perry Encounter,22
2890750,bmacknig,Transition: After Perry,13
2890750,bmacknig,Introduction: New Historical Sources for a Digital Age,11
2890750,bmacknig,Black Ships & Samurai 1: Historical Background,14
2890750,bmacknig,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
2890750,bmacknig,Black Ships & Samurai 2: The Perry Encounter,24
2890750,bmacknig,Transition: From Hibiya to Shiseido,14
2890750,bmacknig,Conclusion,6
2890750,bmacknig,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
2896643,CatherineHarris,Black Ships & Samurai 1: Historical Background,14
2896643,CatherineHarris,Introduction: New Historical Sources for a Digital Age,12
2896643,CatherineHarris,Black Ships & Samurai 2: The Perry Encounter,12
2911172,jkino,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",2
2911172,jkino,Black Ships & Samurai 1: Historical Background,1
2917156,ajarbr,Black Ships & Samurai 1: Historical Background,5
2917156,ajarbr,Introduction: New Historical Sources for a Digital Age,11
2919387,blamasa,Black Ships & Samurai 1: Historical Background,1
2919387,blamasa,Introduction: New Historical Sources for a Digital Age,1
2928574,lionbutt,Introduction: New Historical Sources for a Digital Age,1
2943517,gudrunwirtz,Introduction: New Historical Sources for a Digital Age,11
2943517,gudrunwirtz,Black Ships & Samurai 2: The Perry Encounter,18
2943517,gudrunwirtz,Black Ships & Samurai 1: Historical Background,14
2945261,maxmedina-5,Introduction: New Historical Sources for a Digital Age,1
2947027,Angeloo160,Introduction: New Historical Sources for a Digital Age,4
2957930,Touell01,Introduction: New Historical Sources for a Digital Age,2
3009358,DianaGBarajas,Black Ships & Samurai 1: Historical Background,19
3009358,DianaGBarajas,Black Ships & Samurai 2: The Perry Encounter,4
3009358,DianaGBarajas,Introduction: New Historical Sources for a Digital Age,7
3033741,dcdcrm,Introduction: New Historical Sources for a Digital Age,5
3041447,SoniaSu,Introduction: New Historical Sources for a Digital Age,2
3062365,linalv,Introduction: New Historical Sources for a Digital Age,3
3086464,mike8_hk,Introduction: New Historical Sources for a Digital Age,1
3086464,mike8_hk,Black Ships & Samurai 1: Historical Background,14
3086464,mike8_hk,Black Ships & Samurai 2: The Perry Encounter,1
3097398,AkosP,Introduction: New Historical Sources for a Digital Age,3
3144649,bennylarsen,Introduction: New Historical Sources for a Digital Age,12
3166404,ArwenSmit,Introduction: New Historical Sources for a Digital Age,8
3166404,ArwenSmit,Black Ships & Samurai 1: Historical Background,8
3173172,MinBao,Black Ships & Samurai 1: Historical Background,1
3186052,Vadim1,Introduction: New Historical Sources for a Digital Age,1
3188388,ayuratnaangela,Introduction: New Historical Sources for a Digital Age,2
3210825,euramoto,Introduction: New Historical Sources for a Digital Age,11
3210825,euramoto,Black Ships & Samurai 1: Historical Background,8
3221106,nicing,Introduction: New Historical Sources for a Digital Age,1
3232165,pratyush91,Introduction: New Historical Sources for a Digital Age,6
3242282,Dream-horizon,Introduction: New Historical Sources for a Digital Age,4
3250877,bluesapphire,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",2
3250877,bluesapphire,Black Ships & Samurai 1: Historical Background,2
3250877,bluesapphire,Transition: After Perry,3
3250877,bluesapphire,Black Ships & Samurai 2: The Perry Encounter,6
3250877,bluesapphire,Introduction: New Historical Sources for a Digital Age,2
3258658,esebring,Black Ships & Samurai 1: Historical Background,1
3258658,esebring,Black Ships & Samurai 2: The Perry Encounter,2
3258658,esebring,Introduction: New Historical Sources for a Digital Age,2
3258658,esebring,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",2
3258658,esebring,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
3258658,esebring,Transition: After Perry,1
3263708,Nfdp,Introduction: New Historical Sources for a Digital Age,7
3263708,Nfdp,Transition: After Perry,10
3263708,Nfdp,Black Ships & Samurai 2: The Perry Encounter,16
3263708,Nfdp,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",2
3263708,Nfdp,Black Ships & Samurai 1: Historical Background,17
3263708,Nfdp,Transition: From Hibiya to Shiseido,3
3277930,Totoro6,Introduction: New Historical Sources for a Digital Age,2
3292092,ixpu,Introduction: New Historical Sources for a Digital Age,9
3327775,Fukatsu,Introduction: New Historical Sources for a Digital Age,3
3397588,jbowie,Introduction: New Historical Sources for a Digital Age,2
3399659,joeb197,Black Ships & Samurai 1: Historical Background,2
3399659,joeb197,Black Ships & Samurai 2: The Perry Encounter,11
3399659,joeb197,Introduction: New Historical Sources for a Digital Age,1
3403243,maelranger,Introduction: New Historical Sources for a Digital Age,3
3445784,PhilBridger,Conclusion,6
3445784,PhilBridger,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
3445784,PhilBridger,Black Ships & Samurai 2: The Perry Encounter,26
3445784,PhilBridger,Introduction: New Historical Sources for a Digital Age,11
3445784,PhilBridger,Transition: After Perry,13
3445784,PhilBridger,Black Ships & Samurai 1: Historical Background,14
3445784,PhilBridger,Transition: From Hibiya to Shiseido,14
3445784,PhilBridger,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
3479462,pierre_,Introduction: New Historical Sources for a Digital Age,1
3482419,butxana,Introduction: New Historical Sources for a Digital Age,3
3482419,butxana,Black Ships & Samurai 1: Historical Background,4
3500302,SSagarwala,Introduction: New Historical Sources for a Digital Age,4
3515507,elnazabotalebi,Introduction: New Historical Sources for a Digital Age,2
3523507,Alina17,Introduction: New Historical Sources for a Digital Age,8
3523661,miyagawa,Introduction: New Historical Sources for a Digital Age,18
3523661,miyagawa,Transition: From Hibiya to Shiseido,11
3523661,miyagawa,Transition: After Perry,3
3523661,miyagawa,Conclusion,6
3523661,miyagawa,Black Ships & Samurai 2: The Perry Encounter,8
3523661,miyagawa,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",15
3523661,miyagawa,Black Ships & Samurai 1: Historical Background,8
3523661,miyagawa,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
3525164,CamilaSinensis,Introduction: New Historical Sources for a Digital Age,3
3525164,CamilaSinensis,Black Ships & Samurai 2: The Perry Encounter,1
3525164,CamilaSinensis,Black Ships & Samurai 1: Historical Background,8
3555459,mohasabry1,Transition: After Perry,1
3584299,linda21,Black Ships & Samurai 2: The Perry Encounter,21
3584299,linda21,Black Ships & Samurai 1: Historical Background,14
3584299,linda21,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",12
3584299,linda21,Transition: From Hibiya to Shiseido,10
3584299,linda21,Introduction: New Historical Sources for a Digital Age,11
