user_id,chapter_mid,chgrade
2388399,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
2407553,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,15
2407553,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
2407553,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
2407553,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,28
2407553,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,7
2407553,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
2407553,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,29
2407553,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,18
2430091,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
2441226,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
2441226,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
2448389,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
2454244,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2512647,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
2512647,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2518980,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
2566526,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
2630257,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
2630257,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,38
2630257,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,30
2630257,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,31.25
2630257,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,17
2630257,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,12
2630257,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
2630257,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,10
2634771,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2672660,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
2678607,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,44.428571428571431
2678607,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
2678607,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,18.625
2678607,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
2678607,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,2
2678607,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
2678607,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,51.166666666666671
2678607,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2684883,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,1
2684883,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
2684883,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,2
2697463,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2704513,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
2733035,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,6
2765245,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
2785599,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
2832862,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
2832862,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
2832862,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
2832862,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
2832862,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,61
2832862,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
2832862,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
2832862,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
2840143,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
2883200,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
2886709,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,60
2886709,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
2886709,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
2886709,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
2886709,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
2886709,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.875
2886709,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
2886709,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
2890750,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
2890750,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
2890750,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
2890750,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
2890750,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
2890750,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,9
2890750,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,55
2890750,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
2896643,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,17
2896643,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
2896643,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
2917156,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
2917156,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
3033741,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3041447,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3083747,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3086464,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
3086464,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3086464,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,4
3097398,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3144649,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
3166404,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
3166404,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
3188388,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3210825,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.25
3210825,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4.1428571428571432
3221106,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3232165,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
3258658,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,2
3258658,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,1
3258658,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,4.375
3258658,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,0.875
3258658,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3.1428571428571432
3258658,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2.083333333333333
3263708,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
3263708,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,18
3263708,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
3263708,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
3263708,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
3263708,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,41
3263708,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,8
3292092,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3397588,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3399659,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
3403243,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3445784,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,1
3445784,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3.1428571428571428
3445784,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
3482419,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
3525164,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
3525164,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
3584299,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
3584299,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,52
3584299,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.75
3584299,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,39
3584299,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,38
3584299,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,16
3584299,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
3661276,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
3752337,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3792216,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
3792216,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45.75
3792216,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
3792216,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
3792216,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15.285714285714285
3792216,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
3792216,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,50.666666666666671
3792216,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50.714285714285715
3802724,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
3802724,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
3824584,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
3824584,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
3839720,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
3839720,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,22
3839720,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,47
3839720,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3839720,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
3839720,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
3839720,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
3850317,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
3969165,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,2
3969165,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3973375,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
3983176,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,41
3983176,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
3983176,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
3983176,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,43
3983176,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
4054591,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3.25
4103280,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,3
4103280,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
4103280,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4152452,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4157462,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4206336,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4215135,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4215135,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
4257247,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
4345733,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
4393357,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4405574,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4426224,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,9
4426224,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
4426224,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,31
4426224,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1.416666666666667
4438511,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4472678,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
4472678,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.5
4472678,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,29
4487437,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
4487437,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
4487437,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
4487437,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
4487437,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
4487437,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,55
4487437,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.875
4487437,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4520707,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2.916666666666667
4534103,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,2
4539375,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4547601,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4547601,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
4555120,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
4555120,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
4555120,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,56
4555120,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
4555120,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
4555120,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
4555120,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
4555120,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,54
4565728,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.875
4565728,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
4565728,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4565728,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
4565728,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
4565728,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,6
4565728,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
4579398,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2.75
4579398,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
4640719,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
4640719,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4683123,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4683123,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
4715448,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4715448,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
4724964,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4724964,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
4724964,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
4729066,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
4760133,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
4760133,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
4799794,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
4799794,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,17
4799794,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4866712,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4877777,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4877777,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
4885408,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4885408,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,9
4938219,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
4959403,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4962945,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4971159,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
4971267,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.625
4971267,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
4971267,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,33
4971267,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
4971267,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,39
5009146,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,37
5009146,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
5009146,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5009146,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,55
5009146,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
5009146,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,45
5009146,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
5009146,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
5074567,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
5167050,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
5179754,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
5179754,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,56
5179754,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
5179754,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.875
5179754,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
5179754,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
5179754,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
5179754,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
5180944,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
5180944,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
5180944,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
5268235,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
5268235,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,34
5268235,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5268235,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
5268235,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
5268892,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
5268892,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
5268892,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
5268892,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
5270591,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
5309998,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
5317338,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
5317338,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
5317338,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
5317338,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
5317338,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
5317338,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
5317338,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
5317338,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
5331520,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
5347489,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
5347489,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
5347489,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
5347489,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.916666666666667
5347489,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.75
5347489,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
5347489,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
5347489,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,61
5351584,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,0
5383705,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
5407237,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5407237,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
5439063,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
5439063,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
5439063,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.875
5439063,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.25
5439063,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,46
5439063,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
5439063,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
5439063,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
5454180,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
5454180,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
5492272,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
5520187,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
5527246,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5527290,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5527290,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
5535196,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
5535196,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
5550394,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
5550394,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,16
5550394,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
5553049,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5560791,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
5560791,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
5566008,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
5566008,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,0
5575933,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
5575933,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
5575933,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
5575933,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,38
5575933,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
5575933,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,12
5575933,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,24.5
5575933,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,40
5652715,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
5670049,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
5670049,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
5670049,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
5670049,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
5670049,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
5670049,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
5670049,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
5670049,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
5682906,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
5682906,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,0
5693594,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,56
5693594,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
5693594,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
5693594,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
5693594,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,56
5693594,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
5693594,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
5693594,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
