user_id,seq_id,group_grade,max_seq_grade,seq_grade,chapter_id
17614,4-4,0.005,0.005,1.0,4
17614,4-5,0.005,0.005,1.0,4
17614,5-1,0.00666666666667,0.00666666666667,1.0,5
17614,5-2,0.00666666666667,0.00666666666667,1.0,5
17614,6-0,0.00666666666667,0.00666666666667,1.0,6
17614,6-1,0.00666666666667,0.00666666666667,1.0,6
17614,6-2,0.00666666666667,0.00666666666667,1.0,6
17614,7-1,0.01,0.01,1.0,7
17614,7-2,0.01,0.01,1.0,7
17614,7-4,0.04,0.04,1.0,7
17614,8-0,0.0,0.01,0.0,8
17614,8-2,0.032,0.04,0.8,8
17614,9-0,0.01,0.01,1.0,9
17614,9-1,0.01,0.01,1.0,9
17751,1-0,0.0,0.0,,1
17751,1-2,0.0,0.0,,1
17751,1-3,0.01,0.02,0.5,1
17751,1-5,0.04,0.04,1.0,1
17751,2-0,0.003,0.005,0.6,2
17751,2-1,0.005,0.005,1.0,2
17751,2-3,0.005,0.005,1.0,2
17751,2-4,0.0,0.005,0.0,2
17751,2-6,0.04,0.04,1.0,2
17751,3-1,0.00666666666667,0.00666666666667,1.0,3
17751,3-4,0.00666666666667,0.00666666666667,1.0,3
18430,1-2,0.0,0.0,,1
18430,3-1,0.00666666666667,0.00666666666667,1.0,3
18430,3-4,0.00666666666667,0.00666666666667,1.0,3
18430,3-5,0.00666666666667,0.00666666666667,1.0,3
18430,3-6,0.04,0.04,1.0,3
18430,4-0,0.005,0.005,1.0,4
18430,4-2,0.005,0.005,1.0,4
18430,4-4,0.005,0.005,1.0,4
18430,4-5,0.005,0.005,1.0,4
18430,5-0,0.00666666666667,0.00666666666667,1.0,5
18430,5-1,0.00666666666667,0.00666666666667,1.0,5
18430,5-2,0.00666666666667,0.00666666666667,1.0,5
18430,5-4,0.04,0.04,1.0,5
18511,1-3,0.01,0.02,0.5,1
18511,1-5,0.0,0.04,0.0,1
18511,2-0,0.005,0.005,1.0,2
18511,2-1,0.005,0.005,1.0,2
18511,2-3,0.005,0.005,1.0,2
18511,2-4,0.005,0.005,1.0,2
18511,2-6,0.0266666666667,0.04,0.666666666667,2
18511,3-1,0.00666666666667,0.00666666666667,1.0,3
18511,3-4,0.0,0.00666666666667,0.0,3
18511,3-5,0.00333333333333,0.00666666666667,0.5,3
18511,3-6,0.0285714285714,0.04,0.714285714286,3
18511,4-0,0.005,0.005,1.0,4
18511,4-2,0.0,0.005,0.0,4
18511,4-4,0.0,0.005,0.0,4
18511,5-1,0.0,0.00666666666667,0.0,5
18511,5-2,0.0,0.00666666666667,0.0,5
18511,6-0,0.0,0.00666666666667,0.0,6
18870,1-0,0.0,0.0,,1
18870,1-2,0.0,0.0,,1
18870,1-3,0.02,0.02,1.0,1
18870,1-5,0.04,0.04,1.0,1
18870,2-0,0.005,0.005,1.0,2
18870,2-1,0.0,0.005,0.0,2
18870,2-3,0.005,0.005,1.0,2
18870,2-4,0.005,0.005,1.0,2
18870,2-6,0.04,0.04,1.0,2
18870,3-1,0.00666666666667,0.00666666666667,1.0,3
18870,3-4,0.00666666666667,0.00666666666667,1.0,3
18870,3-5,0.00666666666667,0.00666666666667,1.0,3
18870,3-6,0.04,0.04,1.0,3
18870,4-0,0.005,0.005,1.0,4
18870,4-2,0.005,0.005,1.0,4
18870,4-4,0.0,0.005,0.0,4
18870,4-5,0.005,0.005,1.0,4
18870,5-0,0.00666666666667,0.00666666666667,1.0,5
18870,5-1,0.00333333333333,0.00666666666667,0.5,5
18870,5-2,0.00333333333333,0.00666666666667,0.5,5
18870,5-4,0.04,0.04,1.0,5
18870,6-0,0.00666666666667,0.00666666666667,1.0,6
18870,6-1,0.00666666666667,0.00666666666667,1.0,6
18870,6-2,0.00666666666667,0.00666666666667,1.0,6
18870,7-1,0.01,0.01,1.0,7
18870,7-2,0.01,0.01,1.0,7
19105,1-0,0.0,0.0,,1
19105,1-2,0.0,0.0,,1
19105,1-3,0.02,0.02,1.0,1
19105,1-5,0.04,0.04,1.0,1
19105,2-0,0.005,0.005,1.0,2
19105,2-1,0.005,0.005,1.0,2
19105,2-3,0.005,0.005,1.0,2
19105,2-4,0.0,0.005,0.0,2
19105,2-6,0.04,0.04,1.0,2
19105,3-1,0.00666666666667,0.00666666666667,1.0,3
19105,3-4,0.00666666666667,0.00666666666667,1.0,3
19105,3-5,0.00666666666667,0.00666666666667,1.0,3
19951,1-0,0.0,0.0,,1
19951,1-2,0.0,0.0,,1
19951,1-3,0.02,0.02,1.0,1
19951,1-5,0.04,0.04,1.0,1
19951,10-0,0.01,0.01,1.0,10
19951,10-1,0.01,0.01,1.0,10
19951,11-1,0.14,0.14,1.0,11
19951,11-2,0.06,0.06,1.0,11
19951,12-1,0.368,0.4,0.92,12
19951,2-0,0.005,0.005,1.0,2
19951,2-1,0.005,0.005,1.0,2
19951,2-3,0.005,0.005,1.0,2
19951,2-4,0.005,0.005,1.0,2
19951,2-6,0.04,0.04,1.0,2
19951,3-1,0.00666666666667,0.00666666666667,1.0,3
19951,3-4,0.00666666666667,0.00666666666667,1.0,3
19951,3-5,0.00666666666667,0.00666666666667,1.0,3
19951,3-6,0.04,0.04,1.0,3
19951,4-0,0.005,0.005,1.0,4
19951,4-2,0.005,0.005,1.0,4
19951,4-4,0.0,0.005,0.0,4
19951,4-5,0.005,0.005,1.0,4
19951,5-0,0.00666666666667,0.00666666666667,1.0,5
19951,5-1,0.00333333333333,0.00666666666667,0.5,5
19951,5-2,0.00666666666667,0.00666666666667,1.0,5
19951,5-4,0.04,0.04,1.0,5
19951,6-0,0.00666666666667,0.00666666666667,1.0,6
19951,6-1,0.00666666666667,0.00666666666667,1.0,6
19951,6-2,0.00666666666667,0.00666666666667,1.0,6
19951,7-1,0.01,0.01,1.0,7
19951,7-2,0.01,0.01,1.0,7
19951,7-4,0.04,0.04,1.0,7
19951,8-0,0.01,0.01,1.0,8
19951,8-1,0.01,0.01,1.0,8
19951,8-2,0.04,0.04,1.0,8
19951,9-0,0.01,0.01,1.0,9
19951,9-1,0.01,0.01,1.0,9
19961,1-3,0.02,0.02,1.0,1
19961,2-0,0.005,0.005,1.0,2
19961,2-1,0.005,0.005,1.0,2
19961,2-3,0.005,0.005,1.0,2
19961,2-4,0.0,0.005,0.0,2
19961,3-1,0.00666666666667,0.00666666666667,1.0,3
20060,1-0,0.0,0.0,,1
20060,1-2,0.0,0.0,,1
20060,1-3,0.01,0.02,0.5,1
20060,1-5,0.04,0.04,1.0,1
20060,2-0,0.005,0.005,1.0,2
20060,2-1,0.005,0.005,1.0,2
20060,2-3,0.005,0.005,1.0,2
20060,2-4,0.005,0.005,1.0,2
20060,2-6,0.04,0.04,1.0,2
20675,1-2,0.0,0.0,,1
20675,5-0,0.00666666666667,0.00666666666667,1.0,5
20675,5-1,0.00666666666667,0.00666666666667,1.0,5
20675,5-2,0.00666666666667,0.00666666666667,1.0,5
20675,5-4,0.02,0.04,0.5,5
21077,1-5,0.04,0.04,1.0,1
21077,2-0,0.005,0.005,1.0,2
21077,2-1,0.005,0.005,1.0,2
21077,2-3,0.005,0.005,1.0,2
21077,2-4,0.005,0.005,1.0,2
21077,2-6,0.04,0.04,1.0,2
21077,3-1,0.00666666666667,0.00666666666667,1.0,3
21724,1-0,0.0,0.0,,1
21724,1-2,0.0,0.0,,1
21724,3-1,0.00666666666667,0.00666666666667,1.0,3
21724,3-4,0.00666666666667,0.00666666666667,1.0,3
21724,3-5,0.0,0.00666666666667,0.0,3
21724,4-0,0.005,0.005,1.0,4
21724,5-0,0.00666666666667,0.00666666666667,1.0,5
21724,5-1,0.00666666666667,0.00666666666667,1.0,5
21724,5-2,0.00333333333333,0.00666666666667,0.5,5
21796,1-3,0.02,0.02,1.0,1
21796,1-5,0.04,0.04,1.0,1
21796,2-0,0.001,0.005,0.2,2
22040,1-3,0.01,0.02,0.5,1
22040,1-5,0.0266666666667,0.04,0.666666666667,1
22040,2-0,0.005,0.005,1.0,2
22040,2-1,0.0,0.005,0.0,2
22040,2-3,0.005,0.005,1.0,2
22040,2-4,0.005,0.005,1.0,2
22400,1-0,0.0,0.0,,1
22400,1-3,0.01,0.02,0.5,1
22400,1-5,0.04,0.04,1.0,1
22400,10-0,0.01,0.01,1.0,10
22400,12-1,0.4,0.4,1.0,12
22400,2-0,0.005,0.005,1.0,2
22400,2-1,0.005,0.005,1.0,2
22400,2-3,0.005,0.005,1.0,2
22400,2-4,0.005,0.005,1.0,2
22400,2-6,0.04,0.04,1.0,2
22400,3-1,0.00666666666667,0.00666666666667,1.0,3
22400,3-4,0.00666666666667,0.00666666666667,1.0,3
22400,3-5,0.00666666666667,0.00666666666667,1.0,3
22400,3-6,0.04,0.04,1.0,3
22400,4-0,0.005,0.005,1.0,4
22400,4-2,0.005,0.005,1.0,4
22400,4-4,0.005,0.005,1.0,4
22400,4-5,0.0,0.005,0.0,4
22400,5-4,0.0266666666667,0.04,0.666666666667,5
22400,6-0,0.00666666666667,0.00666666666667,1.0,6
22400,6-1,0.00666666666667,0.00666666666667,1.0,6
22400,6-2,0.00666666666667,0.00666666666667,1.0,6
22400,7-1,0.01,0.01,1.0,7
22400,7-2,0.01,0.01,1.0,7
22400,7-4,0.04,0.04,1.0,7
22400,8-0,0.01,0.01,1.0,8
22400,8-1,0.01,0.01,1.0,8
22400,8-2,0.04,0.04,1.0,8
22400,9-0,0.01,0.01,1.0,9
22400,9-1,0.01,0.01,1.0,9
23925,1-0,0.0,0.0,,1
23925,1-2,0.0,0.0,,1
23925,1-3,0.02,0.02,1.0,1
23925,1-5,0.04,0.04,1.0,1
23925,10-0,0.01,0.01,1.0,10
23925,10-1,0.01,0.01,1.0,10
23925,11-1,0.1,0.14,0.714285714286,11
23925,12-1,0.376,0.4,0.94,12
23925,2-0,0.005,0.005,1.0,2
23925,2-1,0.005,0.005,1.0,2
23925,2-3,0.005,0.005,1.0,2
23925,2-4,0.005,0.005,1.0,2
23925,2-6,0.04,0.04,1.0,2
23925,3-1,0.00666666666667,0.00666666666667,1.0,3
23925,3-4,0.00666666666667,0.00666666666667,1.0,3
23925,3-5,0.00666666666667,0.00666666666667,1.0,3
23925,3-6,0.04,0.04,1.0,3
23925,4-0,0.005,0.005,1.0,4
23925,4-2,0.005,0.005,1.0,4
23925,4-4,0.005,0.005,1.0,4
23925,4-5,0.005,0.005,1.0,4
23925,5-0,0.00666666666667,0.00666666666667,1.0,5
23925,5-1,0.00666666666667,0.00666666666667,1.0,5
23925,5-2,0.00666666666667,0.00666666666667,1.0,5
23925,5-4,0.04,0.04,1.0,5
23925,6-0,0.00666666666667,0.00666666666667,1.0,6
23925,6-1,0.00666666666667,0.00666666666667,1.0,6
23925,6-2,0.00666666666667,0.00666666666667,1.0,6
23925,7-1,0.01,0.01,1.0,7
23925,7-2,0.0075,0.01,0.75,7
23925,7-4,0.04,0.04,1.0,7
23925,8-0,0.01,0.01,1.0,8
23925,8-1,0.01,0.01,1.0,8
23925,8-2,0.04,0.04,1.0,8
23925,9-0,0.01,0.01,1.0,9
23925,9-1,0.01,0.01,1.0,9
24236,1-0,0.0,0.0,,1
24236,1-2,0.0,0.0,,1
24236,1-3,0.0,0.02,0.0,1
24236,1-5,0.04,0.04,1.0,1
24236,10-0,0.01,0.01,1.0,10
24236,10-1,0.01,0.01,1.0,10
24236,11-1,0.14,0.14,1.0,11
24236,11-2,0.06,0.06,1.0,11
24236,12-1,0.376,0.4,0.94,12
24236,2-0,0.005,0.005,1.0,2
24236,2-1,0.005,0.005,1.0,2
24236,2-3,0.005,0.005,1.0,2
24236,2-4,0.005,0.005,1.0,2
24236,2-6,0.04,0.04,1.0,2
24236,3-1,0.00666666666667,0.00666666666667,1.0,3
24236,3-4,0.00666666666667,0.00666666666667,1.0,3
24236,3-5,0.00666666666667,0.00666666666667,1.0,3
24236,3-6,0.04,0.04,1.0,3
24236,4-0,0.005,0.005,1.0,4
24236,4-2,0.005,0.005,1.0,4
24236,4-4,0.005,0.005,1.0,4
24236,4-5,0.005,0.005,1.0,4
24236,5-0,0.00666666666667,0.00666666666667,1.0,5
24236,5-1,0.00666666666667,0.00666666666667,1.0,5
24236,5-2,0.00666666666667,0.00666666666667,1.0,5
24236,5-4,0.04,0.04,1.0,5
24236,6-0,0.00666666666667,0.00666666666667,1.0,6
24236,6-1,0.00666666666667,0.00666666666667,1.0,6
24236,6-2,0.00666666666667,0.00666666666667,1.0,6
24236,7-1,0.01,0.01,1.0,7
24236,7-2,0.01,0.01,1.0,7
24236,7-4,0.04,0.04,1.0,7
24236,8-0,0.01,0.01,1.0,8
24236,8-1,0.01,0.01,1.0,8
24236,8-2,0.04,0.04,1.0,8
24236,9-0,0.01,0.01,1.0,9
24236,9-1,0.01,0.01,1.0,9
24638,1-3,0.02,0.02,1.0,1
24638,1-5,0.04,0.04,1.0,1
24638,10-0,0.01,0.01,1.0,10
24638,10-1,0.01,0.01,1.0,10
24638,11-1,0.14,0.14,1.0,11
24638,11-2,0.06,0.06,1.0,11
24638,12-1,0.352,0.4,0.88,12
24638,2-0,0.005,0.005,1.0,2
24638,2-1,0.005,0.005,1.0,2
24638,2-3,0.005,0.005,1.0,2
24638,2-4,0.0,0.005,0.0,2
24638,2-6,0.04,0.04,1.0,2
24638,3-1,0.00666666666667,0.00666666666667,1.0,3
24638,3-4,0.00666666666667,0.00666666666667,1.0,3
24638,3-5,0.00666666666667,0.00666666666667,1.0,3
24638,3-6,0.04,0.04,1.0,3
24638,4-0,0.0,0.005,0.0,4
24638,4-2,0.0,0.005,0.0,4
24638,4-4,0.005,0.005,1.0,4
24638,4-5,0.005,0.005,1.0,4
24638,5-0,0.00666666666667,0.00666666666667,1.0,5
24638,5-1,0.00333333333333,0.00666666666667,0.5,5
24638,5-2,0.00666666666667,0.00666666666667,1.0,5
24638,5-4,0.04,0.04,1.0,5
24638,6-0,0.00666666666667,0.00666666666667,1.0,6
24638,6-1,0.00666666666667,0.00666666666667,1.0,6
24638,6-2,0.00666666666667,0.00666666666667,1.0,6
24638,7-1,0.01,0.01,1.0,7
24638,7-2,0.01,0.01,1.0,7
24638,7-4,0.04,0.04,1.0,7
24638,8-0,0.01,0.01,1.0,8
24638,8-1,0.01,0.01,1.0,8
24638,8-2,0.04,0.04,1.0,8
24638,9-0,0.01,0.01,1.0,9
24638,9-1,0.01,0.01,1.0,9
25705,1-0,0.0,0.0,,1
25705,1-2,0.0,0.0,,1
25705,1-3,0.0,0.02,0.0,1
25705,1-5,0.04,0.04,1.0,1
25705,2-0,0.001,0.005,0.2,2
26326,1-0,0.0,0.0,,1
26326,1-2,0.0,0.0,,1
26326,1-3,0.02,0.02,1.0,1
26326,1-5,0.04,0.04,1.0,1
26326,10-0,0.01,0.01,1.0,10
26326,10-1,0.01,0.01,1.0,10
26326,11-1,0.14,0.14,1.0,11
26326,11-2,0.06,0.06,1.0,11
26326,12-1,0.376,0.4,0.94,12
26326,2-0,0.005,0.005,1.0,2
26326,2-1,0.005,0.005,1.0,2
26326,2-3,0.005,0.005,1.0,2
26326,2-4,0.005,0.005,1.0,2
26326,2-6,0.04,0.04,1.0,2
26326,3-1,0.00666666666667,0.00666666666667,1.0,3
26326,3-4,0.00666666666667,0.00666666666667,1.0,3
26326,3-5,0.00666666666667,0.00666666666667,1.0,3
26326,3-6,0.04,0.04,1.0,3
26326,4-0,0.005,0.005,1.0,4
26326,4-2,0.005,0.005,1.0,4
26326,4-4,0.005,0.005,1.0,4
26326,4-5,0.005,0.005,1.0,4
26326,5-0,0.00666666666667,0.00666666666667,1.0,5
26326,5-1,0.00666666666667,0.00666666666667,1.0,5
26326,5-2,0.00666666666667,0.00666666666667,1.0,5
26326,5-4,0.04,0.04,1.0,5
26326,6-0,0.00666666666667,0.00666666666667,1.0,6
26326,6-1,0.00666666666667,0.00666666666667,1.0,6
26326,6-2,0.00666666666667,0.00666666666667,1.0,6
26326,7-1,0.01,0.01,1.0,7
26326,7-2,0.01,0.01,1.0,7
26326,7-4,0.04,0.04,1.0,7
26326,8-0,0.01,0.01,1.0,8
26326,8-1,0.01,0.01,1.0,8
26326,8-2,0.04,0.04,1.0,8
26326,9-0,0.01,0.01,1.0,9
26326,9-1,0.01,0.01,1.0,9
26571,1-0,0.0,0.0,,1
26571,1-2,0.0,0.0,,1
26571,1-3,0.0,0.02,0.0,1
26571,1-5,0.04,0.04,1.0,1
26571,2-0,0.0,0.005,0.0,2
26571,2-1,0.0,0.005,0.0,2
26571,2-3,0.005,0.005,1.0,2
26571,2-4,0.0,0.005,0.0,2
26571,2-6,0.04,0.04,1.0,2
26950,1-3,0.01,0.02,0.5,1
26950,1-5,0.0,0.04,0.0,1
26950,2-4,0.005,0.005,1.0,2
27667,1-0,0.0,0.0,,1
27667,1-3,0.02,0.02,1.0,1
27667,1-5,0.04,0.04,1.0,1
27667,10-0,0.01,0.01,1.0,10
27667,10-1,0.01,0.01,1.0,10
27667,11-1,0.14,0.14,1.0,11
27667,11-2,0.06,0.06,1.0,11
27667,12-1,0.384,0.4,0.96,12
27667,2-0,0.005,0.005,1.0,2
27667,2-1,0.005,0.005,1.0,2
27667,2-3,0.005,0.005,1.0,2
27667,2-4,0.005,0.005,1.0,2
27667,2-6,0.04,0.04,1.0,2
27667,3-1,0.00666666666667,0.00666666666667,1.0,3
27667,3-4,0.00666666666667,0.00666666666667,1.0,3
27667,3-5,0.00666666666667,0.00666666666667,1.0,3
27667,3-6,0.04,0.04,1.0,3
27667,4-0,0.005,0.005,1.0,4
27667,4-2,0.005,0.005,1.0,4
27667,4-4,0.005,0.005,1.0,4
27667,4-5,0.005,0.005,1.0,4
27667,5-0,0.00666666666667,0.00666666666667,1.0,5
27667,5-1,0.00666666666667,0.00666666666667,1.0,5
27667,5-2,0.00666666666667,0.00666666666667,1.0,5
27667,5-4,0.04,0.04,1.0,5
27667,6-0,0.00666666666667,0.00666666666667,1.0,6
27667,6-1,0.00666666666667,0.00666666666667,1.0,6
27667,6-2,0.00666666666667,0.00666666666667,1.0,6
27667,7-1,0.01,0.01,1.0,7
27667,7-2,0.01,0.01,1.0,7
27667,7-4,0.04,0.04,1.0,7
27667,8-0,0.01,0.01,1.0,8
27667,8-1,0.01,0.01,1.0,8
27667,8-2,0.04,0.04,1.0,8
27667,9-0,0.01,0.01,1.0,9
27667,9-1,0.01,0.01,1.0,9
27813,1-0,0.0,0.0,,1
27813,1-2,0.0,0.0,,1
27813,1-3,0.01,0.02,0.5,1
27813,1-5,0.0,0.04,0.0,1
27813,10-0,0.01,0.01,1.0,10
27813,10-1,0.01,0.01,1.0,10
27813,11-1,0.07,0.14,0.5,11
27813,12-1,0.266,0.4,0.665,12
27813,2-0,0.005,0.005,1.0,2
27813,2-1,0.005,0.005,1.0,2
27813,2-3,0.005,0.005,1.0,2
27813,2-4,0.005,0.005,1.0,2
27813,2-6,0.04,0.04,1.0,2
27813,3-1,0.00666666666667,0.00666666666667,1.0,3
27813,3-4,0.00666666666667,0.00666666666667,1.0,3
27813,3-5,0.00666666666667,0.00666666666667,1.0,3
27813,3-6,0.04,0.04,1.0,3
27813,4-0,0.005,0.005,1.0,4
27813,4-2,0.0,0.005,0.0,4
27813,4-4,0.005,0.005,1.0,4
27813,4-5,0.005,0.005,1.0,4
27813,5-0,0.00666666666667,0.00666666666667,1.0,5
27813,5-1,0.00666666666667,0.00666666666667,1.0,5
27813,5-2,0.00333333333333,0.00666666666667,0.5,5
27813,5-4,0.00666666666667,0.04,0.166666666667,5
27813,6-0,0.00666666666667,0.00666666666667,1.0,6
27813,6-1,0.00666666666667,0.00666666666667,1.0,6
27813,6-2,0.00666666666667,0.00666666666667,1.0,6
27813,7-1,0.01,0.01,1.0,7
27813,7-2,0.01,0.01,1.0,7
27813,8-0,0.005,0.01,0.5,8
27813,8-1,0.01,0.01,1.0,8
27813,8-2,0.04,0.04,1.0,8
27813,9-0,0.01,0.01,1.0,9
27813,9-1,0.01,0.01,1.0,9
29008,1-3,0.01,0.02,0.5,1
29008,1-5,0.04,0.04,1.0,1
29008,2-0,0.005,0.005,1.0,2
29008,2-1,0.005,0.005,1.0,2
29008,2-3,0.005,0.005,1.0,2
29008,2-4,0.005,0.005,1.0,2
29008,2-6,0.04,0.04,1.0,2
29008,3-1,0.00666666666667,0.00666666666667,1.0,3
29008,6-0,0.00666666666667,0.00666666666667,1.0,6
29539,1-0,0.0,0.0,,1
29539,1-2,0.0,0.0,,1
29539,1-3,0.01,0.02,0.5,1
29539,1-5,0.04,0.04,1.0,1
29539,2-0,0.005,0.005,1.0,2
29539,2-1,0.005,0.005,1.0,2
29539,2-3,0.005,0.005,1.0,2
29539,2-4,0.0,0.005,0.0,2
29539,2-6,0.04,0.04,1.0,2
29539,3-1,0.00666666666667,0.00666666666667,1.0,3
29539,3-4,0.00666666666667,0.00666666666667,1.0,3
29539,3-5,0.00666666666667,0.00666666666667,1.0,3
29539,4-0,0.005,0.005,1.0,4
29539,4-2,0.0,0.005,0.0,4
29539,4-4,0.005,0.005,1.0,4
29539,4-5,0.005,0.005,1.0,4
29539,5-0,0.00666666666667,0.00666666666667,1.0,5
29539,5-1,0.00666666666667,0.00666666666667,1.0,5
29539,5-2,0.00666666666667,0.00666666666667,1.0,5
29539,5-4,0.04,0.04,1.0,5
29539,6-0,0.00666666666667,0.00666666666667,1.0,6
29539,6-1,0.00666666666667,0.00666666666667,1.0,6
29962,1-0,0.0,0.0,,1
29962,1-2,0.0,0.0,,1
29962,1-3,0.02,0.02,1.0,1
29962,1-5,0.04,0.04,1.0,1
29962,2-0,0.005,0.005,1.0,2
29962,2-1,0.005,0.005,1.0,2
29962,2-3,0.005,0.005,1.0,2
29962,2-4,0.005,0.005,1.0,2
29962,2-6,0.0266666666667,0.04,0.666666666667,2
29962,3-1,0.00666666666667,0.00666666666667,1.0,3
29962,3-4,0.00666666666667,0.00666666666667,1.0,3
29962,3-5,0.0,0.00666666666667,0.0,3
29962,3-6,0.0133333333333,0.04,0.333333333333,3
29962,4-0,0.005,0.005,1.0,4
29962,4-2,0.005,0.005,1.0,4
29962,4-4,0.005,0.005,1.0,4
29962,4-5,0.005,0.005,1.0,4
29962,6-0,0.00666666666667,0.00666666666667,1.0,6
29962,6-1,0.00666666666667,0.00666666666667,1.0,6
29962,6-2,0.00666666666667,0.00666666666667,1.0,6
30912,1-0,0.0,0.0,,1
30912,1-2,0.0,0.0,,1
30912,1-3,0.01,0.02,0.5,1
30912,1-5,0.0,0.04,0.0,1
30912,2-0,0.005,0.005,1.0,2
30912,2-1,0.005,0.005,1.0,2
30912,3-1,0.00333333333333,0.00666666666667,0.5,3
30912,3-4,0.00666666666667,0.00666666666667,1.0,3
30912,3-5,0.00666666666667,0.00666666666667,1.0,3
30912,3-6,0.04,0.04,1.0,3
30912,4-0,0.0,0.005,0.0,4
30912,4-2,0.0,0.005,0.0,4
30912,4-4,0.005,0.005,1.0,4
30912,4-5,0.0,0.005,0.0,4
30919,1-3,0.02,0.02,1.0,1
30919,1-5,0.04,0.04,1.0,1
30919,10-0,0.01,0.01,1.0,10
30919,10-1,0.01,0.01,1.0,10
30919,11-1,0.14,0.14,1.0,11
30919,11-2,0.06,0.06,1.0,11
30919,12-1,0.376,0.4,0.94,12
30919,2-0,0.005,0.005,1.0,2
30919,2-1,0.005,0.005,1.0,2
30919,2-3,0.005,0.005,1.0,2
30919,2-4,0.005,0.005,1.0,2
30919,2-6,0.04,0.04,1.0,2
30919,3-1,0.00666666666667,0.00666666666667,1.0,3
30919,3-4,0.00666666666667,0.00666666666667,1.0,3
30919,3-5,0.00666666666667,0.00666666666667,1.0,3
30919,3-6,0.04,0.04,1.0,3
30919,4-0,0.005,0.005,1.0,4
30919,4-2,0.0,0.005,0.0,4
30919,4-4,0.005,0.005,1.0,4
30919,4-5,0.005,0.005,1.0,4
30919,5-0,0.00666666666667,0.00666666666667,1.0,5
30919,5-1,0.00666666666667,0.00666666666667,1.0,5
30919,5-2,0.00666666666667,0.00666666666667,1.0,5
30919,5-4,0.04,0.04,1.0,5
30919,6-0,0.00666666666667,0.00666666666667,1.0,6
30919,6-1,0.00666666666667,0.00666666666667,1.0,6
30919,6-2,0.00666666666667,0.00666666666667,1.0,6
30919,7-1,0.01,0.01,1.0,7
30919,7-2,0.01,0.01,1.0,7
30919,7-4,0.04,0.04,1.0,7
30919,8-0,0.01,0.01,1.0,8
30919,8-1,0.01,0.01,1.0,8
30919,8-2,0.04,0.04,1.0,8
30919,9-0,0.01,0.01,1.0,9
30919,9-1,0.01,0.01,1.0,9
31267,1-2,0.0,0.0,,1
31267,1-3,0.01,0.02,0.5,1
31267,1-5,0.04,0.04,1.0,1
31267,2-0,0.005,0.005,1.0,2
31267,2-1,0.005,0.005,1.0,2
31267,2-3,0.005,0.005,1.0,2
31267,2-4,0.005,0.005,1.0,2
31299,1-0,0.0,0.0,,1
31299,1-2,0.0,0.0,,1
31299,1-3,0.01,0.02,0.5,1
31299,1-5,0.04,0.04,1.0,1
31299,10-0,0.01,0.01,1.0,10
31299,10-1,0.01,0.01,1.0,10
31299,11-1,0.14,0.14,1.0,11
31299,11-2,0.06,0.06,1.0,11
31299,12-1,0.368,0.4,0.92,12
31299,2-0,0.005,0.005,1.0,2
31299,2-1,0.005,0.005,1.0,2
31299,2-3,0.005,0.005,1.0,2
31299,2-4,0.0,0.005,0.0,2
31299,2-6,0.04,0.04,1.0,2
31299,3-1,0.00666666666667,0.00666666666667,1.0,3
31299,3-4,0.00666666666667,0.00666666666667,1.0,3
31299,3-5,0.00666666666667,0.00666666666667,1.0,3
31299,3-6,0.04,0.04,1.0,3
31299,4-0,0.005,0.005,1.0,4
31299,4-2,0.0,0.005,0.0,4
31299,4-4,0.005,0.005,1.0,4
31299,4-5,0.005,0.005,1.0,4
31299,5-0,0.00666666666667,0.00666666666667,1.0,5
31299,5-1,0.00666666666667,0.00666666666667,1.0,5
31299,5-2,0.00666666666667,0.00666666666667,1.0,5
31299,5-4,0.04,0.04,1.0,5
31299,6-0,0.00666666666667,0.00666666666667,1.0,6
31299,6-1,0.00666666666667,0.00666666666667,1.0,6
31299,6-2,0.00666666666667,0.00666666666667,1.0,6
31299,7-1,0.01,0.01,1.0,7
31299,8-0,0.005,0.01,0.5,8
31299,8-1,0.01,0.01,1.0,8
31299,8-2,0.04,0.04,1.0,8
31299,9-0,0.01,0.01,1.0,9
31299,9-1,0.01,0.01,1.0,9
31343,1-3,0.01,0.02,0.5,1
31343,1-5,0.04,0.04,1.0,1
31343,2-0,0.005,0.005,1.0,2
31343,2-1,0.005,0.005,1.0,2
31343,2-3,0.005,0.005,1.0,2
31653,1-0,0.0,0.0,,1
31653,1-2,0.0,0.0,,1
31653,1-3,0.01,0.02,0.5,1
31653,1-5,0.04,0.04,1.0,1
31653,10-0,0.01,0.01,1.0,10
31653,10-1,0.01,0.01,1.0,10
31653,11-1,0.14,0.14,1.0,11
31653,11-2,0.06,0.06,1.0,11
31653,12-1,0.266,0.4,0.665,12
31653,2-0,0.005,0.005,1.0,2
31653,2-1,0.005,0.005,1.0,2
31653,2-3,0.005,0.005,1.0,2
31653,2-4,0.005,0.005,1.0,2
31653,2-6,0.04,0.04,1.0,2
31653,8-0,0.005,0.01,0.5,8
31653,8-1,0.01,0.01,1.0,8
31653,9-0,0.01,0.01,1.0,9
31653,9-1,0.01,0.01,1.0,9
32239,1-0,0.0,0.0,,1
32239,1-3,0.02,0.02,1.0,1
32239,1-5,0.04,0.04,1.0,1
32239,2-0,0.005,0.005,1.0,2
32239,2-1,0.005,0.005,1.0,2
32239,2-3,0.005,0.005,1.0,2
32239,2-4,0.0,0.005,0.0,2
32239,2-6,0.04,0.04,1.0,2
32239,3-1,0.00666666666667,0.00666666666667,1.0,3
